"2016-09-17 11:22:00.109473","isucon[isucon] @ localhost []",84,0,"Query","/* /home/isucon/webapp/perl/lib/Isutar/Web.pm line 38 */        SELECT * FROM star WHERE keyword = '鹿児島インターチェンジ'"
"2016-09-17 11:22:00.110312","isucon[isucon] @ localhost []",86,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
"2016-09-17 11:22:00.214107","isucon[isucon] @ localhost []",83,0,"Query","/* /home/isucon/webapp/perl/lib/Isutar/Web.pm line 38 */        SELECT * FROM star WHERE keyword = '782年'"
"2016-09-17 11:22:00.229062","isucon[isucon] @ localhost []",87,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 54 */                SELECT name FROM user\
                WHERE id = '537'"
"2016-09-17 11:22:00.229426","isucon[isucon] @ localhost []",87,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 92 */        SELECT * FROM entry\
        ORDER BY updated_at DESC\
        LIMIT 10\
        OFFSET 0"
"2016-09-17 11:22:00.236726","isucon[isucon] @ localhost []",87,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
"2016-09-17 11:22:00.275448","isucon[isucon] @ localhost []",81,0,"Query","/* /home/isucon/webapp/perl/lib/Isutar/Web.pm line 38 */        SELECT * FROM star WHERE keyword = '今治駅'"
"2016-09-17 11:22:00.277936","isucon[isucon] @ localhost []",86,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
"2016-09-17 11:22:00.293502","isucon[isucon] @ localhost []",90,0,"Query","/* /home/isucon/webapp/perl/lib/Isutar/Web.pm line 38 */        SELECT * FROM star WHERE keyword = '平尾山'"
"2016-09-17 11:22:00.302232","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 54 */                SELECT name FROM user\
                WHERE id = '164'"
"2016-09-17 11:22:00.302674","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 92 */        SELECT * FROM entry\
        ORDER BY updated_at DESC\
        LIMIT 10\
        OFFSET 0"
"2016-09-17 11:22:00.309927","isucon[isucon] @ localhost []",89,0,"Query","/* /home/isucon/webapp/perl/lib/Isuda/Web.pm line 235 */        SELECT * FROM entry ORDER BY CHARACTER_LENGTH(keyword) DESC"
"2016-09-17 11:22:00.406126","isucon[isucon] @ localhost []",80,0,"Query","/* /home/isucon/webapp/perl/lib/Isutar/Web.pm line 38 */        SELECT * FROM star WHERE keyword = 'ポルタメント'"
